id_cliente,servicos_recomendados
19,"['Corte Masculino', 'Cabelo e Barba', 'Corte Parceria', 'Corte FEMININO', 'Top Coat em gel', 'Manicure', 'Barba', 'Mechas', 'Pedicure', 'Nutrição P.H', 'Nutrição KEUNE YOU P', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU G', '#NOME?', 'Manutenção volume brasileiro', 'Pezinho Masculino', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'Manicure e Pedicure', 'MATIZAÇÃO M', 'Lavar e Secar P', 'Penteado', 'Postiça', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Lavar e Secar G', 'Postiça Realista', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'SPA de pés', 'Sem referencia', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'Lavar e Secar M', 'Hidratação Wella', 'Lavar', 'Base', 'Design de Sobrancelha', 'Corte Infantil', 'Corte - Franja', 'Coloração Keune Ruivo', 'Coloração Keune', 'Cilios 3, 4, 5 D', 'Banho em Gel', 'Escova GG', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Escova G', 'Escova M', 'LIXAR PÉS', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Alongamento Soft Gel', 'Hidratação Takae P', 'Hidratação Takae M', 'Hidratação Takae GG', 'Hidratação Takae G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Escova P', 'Hidratação Previa', 'Esmaltação - Pés', 'Esmaltação - Mãos', 'Esmaltação  - ESPECIAL', 'Escova+ PRANCHA  P', 'Escova e Prancha', 'hidratação Muzza']"
333,"['Manicure', 'Escova G', '#NOME?', 'Manicure e Pedicure', 'Pedicure', 'Esmaltação - Mãos', 'Terapia Capilar pacote', 'Pure Repair P.H', 'Escova M', 'LIXAR PÉS', 'Hidratação Previa', 'Hidratação Takae M', 'Cabelo e Barba', 'Penteado', 'Corte FEMININO', 'Manicure e Pedicure - Francesinha', 'Corte Masculino', 'Unha de Gel - Manutenção', 'Nutrição KEUNE YOU M', 'Mechas', 'Nutrição KEUNE YOU G', 'Manutenção volume brasileiro', 'Nutrição KEUNE YOU P', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'Unha Artística/Decorada', 'Pezinho Masculino', 'Nutrição P.H', 'Top Coat em gel', 'Lavar e Secar P', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Postiça', 'Postiça Realista', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'SPA de pés', 'Sem referencia', 'Terapia Capilar com ozonio', 'MATIZAÇÃO M', 'Hidratação Wella', 'Lavar e Secar M', 'Corte Parceria', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Banho em Gel', 'Barba', 'Base', 'Cilios 3, 4, 5 D', 'Coloração Keune', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Design de Sobrancelha', 'Lavar e Secar G', 'Escova GG', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Pés', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae P', 'Alongamento Soft Gel', 'Lavar', 'hidratação Muzza']"
106,"['Escova G', 'Manicure e Pedicure', '#NOME?', 'Manicure', 'Coloração Keune', 'Corte Infantil', 'Pedicure', 'Nutrição P.H', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Design de Sobrancelha', 'Corte FEMININO', 'Lavar e Secar P', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'Banho em Gel', 'Manutenção volume brasileiro', 'Penteado', 'Nutrição KEUNE YOU G', 'Manutenção Soft Gel', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Unha de Gel - Manutenção', 'MATIZAÇÃO M', 'Mechas', 'Unha Artística/Decorada', 'Pezinho Masculino', 'Pigmentação de Barba', 'Top Coat em gel', 'Lavar e Secar M', 'Postiça', 'Postiça Realista', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'SPA de pés', 'Sem referencia', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'Pintura Sobrancelhas - Henna', 'Hidratação Wella', 'Lavar e Secar G', 'Escova GG', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Barba', 'Base', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Masculino', 'Corte Parceria', 'Escova M', 'Lavar', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
291,"['Manicure e Pedicure', 'Manicure', 'Design de Sobrancelha', 'Pedicure', 'Escova G', 'Corte FEMININO', 'Escova GG', 'Lavar e Secar P', 'Escova P', 'Nutrição P.H', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Coloração Keune', 'SPA de pés', 'Base', 'Sem referencia', 'BABYLISS M', 'Aplicação de Coloração do cliente raiz', 'Manutenção volume brasileiro', 'Pezinho Masculino', 'Mechas', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'Penteado', '#NOME?', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Postiça', 'Postiça Realista', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'Top Coat em gel', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'MATIZAÇÃO M', 'Hidratação Wella', 'Lavar e Secar M', 'Lavar e Secar G', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'Banho em Gel', 'Barba', 'Cabelo e Barba', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Corte Masculino', 'Corte Parceria', 'Escova M', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'Lavar', 'hidratação Muzza']"
184,"['Manicure e Pedicure', 'Manicure', 'Cabelo e Barba', 'Coloração Keune', 'Nutrição P.H', 'Corte Masculino', 'Pedicure', 'Corte FEMININO', 'Nutrição KEUNE YOU M', 'Design de Sobrancelha', 'Mechas', 'Pigmentação de Barba', 'Nutrição KEUNE YOU G', 'Manutenção volume brasileiro', 'Manutenção Soft Gel', 'Nutrição KEUNE YOU P', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'MATIZAÇÃO M', 'Lavar e Secar P', 'Penteado', 'Pezinho Masculino', '#NOME?', 'Pintura Sobrancelhas - Henna', 'SPA de pés', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Top Coat em gel', 'Terapia Capilar pacote', 'Terapia Capilar com ozonio', 'Sem referencia', 'Remoção', 'Lavar e Secar G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pure Repair P.H', 'Postiça Realista', 'Postiça', 'Lavar e Secar M', 'Hidratação Wella', 'Lavar', 'Barba', 'Corte Parceria', 'Corte Infantil', 'Corte - Franja', 'Coloração Keune Ruivo', 'Cilios 3, 4, 5 D', 'Base', 'Banho em Gel', 'Escova GG', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Escova G', 'Escova M', 'LIXAR PÉS', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Alongamento Soft Gel', 'Hidratação Takae P', 'Hidratação Takae M', 'Hidratação Takae GG', 'Hidratação Takae G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Escova P', 'Hidratação Previa', 'Esmaltação - Pés', 'Esmaltação - Mãos', 'Esmaltação  - ESPECIAL', 'Escova+ PRANCHA  P', 'Escova e Prancha', 'hidratação Muzza']"
346,"['Manicure e Pedicure', 'Design de Sobrancelha', 'Pedicure', 'Corte Masculino', 'Corte FEMININO', 'Manicure', 'Nutrição P.H', 'Escova P', 'Escova M', '#NOME?', 'Lavar e Secar P', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pure Repair P.H', 'Hidratação Takae P', 'Esmaltação - Mãos', 'Nutrição KEUNE YOU P', 'MATIZAÇÃO M', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Manicure e Pedicure - Francesinha', 'Manutenção Banho em Gel', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'Mechas', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Top Coat em gel', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Terapia Capilar com ozonio', 'Sem referencia', 'Penteado', 'Pezinho Masculino', 'Lavar e Secar M', 'Pigmentação de Barba', 'SPA de pés', 'Pintura Sobrancelhas - Henna', 'Remoção', 'Postiça', 'Postiça Realista', 'Terapia Capilar pacote', 'Hidratação Wella', 'Lavar e Secar G', 'Barba', 'Corte - Franja', 'Coloração Keune Ruivo', 'Coloração Keune', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Base', 'Banho em Gel', 'Lavar', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Corte Infantil', 'Corte Parceria', 'Escova G', 'Escova GG', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
389,"['Manicure', 'Coloração Keune', 'Corte FEMININO', 'Escova P', 'Nutrição P.H', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Escova M', 'Barba', 'Lavar e Secar G', 'Lavar e Secar P', 'Cabelo e Barba', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'Manicure e Pedicure', 'Mechas', 'Nutrição KEUNE YOU G', 'MATIZAÇÃO M', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Pedicure', 'Penteado', '#NOME?', 'Pezinho Masculino', 'Lavar e Secar M', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Top Coat em gel', 'Terapia Capilar pacote', 'Terapia Capilar com ozonio', 'Sem referencia', 'SPA de pés', 'Remoção', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pure Repair P.H', 'Postiça Realista', 'Postiça', 'Pintura Sobrancelhas - Henna', 'Pigmentação de Barba', 'Hidratação Wella', 'Lavar', 'Design de Sobrancelha', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Banho em Gel', 'Base', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Infantil', 'Corte Masculino', 'Corte Parceria', 'Escova G', 'LIXAR PÉS', 'Escova GG', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'hidratação Muzza']"
152,"['Escova G', 'Manicure e Pedicure', '#NOME?', 'Manicure', 'Corte Masculino', 'Coloração Keune', 'Corte Infantil', 'Esmaltação - Mãos', 'Nutrição P.H', 'Nutrição KEUNE YOU G', 'Pedicure', 'Corte FEMININO', 'Design de Sobrancelha', 'Lavar e Secar P', 'Pure Repair P.H', 'MATIZAÇÃO M', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Manicure e Pedicure - Francesinha', 'Manutenção Banho em Gel', 'Manutenção Soft Gel', 'Manutenção volume brasileiro', 'Mechas', 'Top Coat em gel', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Terapia Capilar pacote', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Sem referencia', 'Penteado', 'Pezinho Masculino', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'SPA de pés', 'Lavar e Secar M', 'Postiça', 'Remoção', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Postiça Realista', 'Terapia Capilar com ozonio', 'Hidratação Wella', 'Lavar e Secar G', 'Barba', 'Corte Parceria', 'Corte - Franja', 'Coloração Keune Ruivo', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Base', 'Banho em Gel', 'Lavar', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Escova GG', 'Escova M', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'hidratação Muzza']"
324,"['Manicure', 'Manicure e Pedicure', 'Corte Masculino', 'Design de Sobrancelha', 'Nutrição P.H', 'Corte Infantil', 'Corte FEMININO', 'Pure Repair P.H', 'Pedicure', 'Lavar e Secar G', 'Pintura Sobrancelhas - Henna', 'Escova M', 'Hidratação Previa', 'Penteado', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Mechas', 'Manutenção volume brasileiro', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'MATIZAÇÃO M', 'Lavar e Secar P', 'Nutrição KEUNE YOU G', '#NOME?', 'Pezinho Masculino', 'Pigmentação de Barba', 'Postiça', 'Postiça Realista', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'SPA de pés', 'Sem referencia', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'Top Coat em gel', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'Lavar e Secar M', 'Hidratação Wella', 'Lavar', 'Barba', 'Corte - Franja', 'Coloração Keune Ruivo', 'Coloração Keune', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Base', 'Banho em Gel', 'LIXAR PÉS', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Corte Parceria', 'Escova G', 'Escova GG', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Esmaltação - Mãos', 'Esmaltação - Pés', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'hidratação Muzza']"
380,"['Escova G', '#NOME?', 'Manicure', 'Escova M', 'Aplicação de Coloração do cliente raiz', 'Manicure e Pedicure', 'Esmaltação - Mãos', 'Escova P', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pedicure', 'Corte FEMININO', 'Corte Masculino', 'Manutenção Soft Gel', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Lavar', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Escova e Prancha', 'Remoção', 'hidratação Muzza', 'Base', 'Aplicação de Coloração total do cliente', 'Cabelo e Barba', 'BABYLISS  G', 'Cilios 3, 4, 5 D', 'Design de Sobrancelha', 'Postiça', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Nutrição P.H', 'BABYLISS M', 'Penteado', 'Pezinho Masculino', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Pure Repair P.H', 'Postiça Realista', 'Manutenção volume brasileiro', 'BABYLISS  P', 'Aplicação de cílios', 'SPA de pés', 'Sem referencia', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'Top Coat em gel', 'Unha Artística/Decorada', 'Unha de Gel - Manutenção', 'Mechas', 'Manutenção Banho em Gel', 'Banho em Gel', 'Corte Parceria', 'Escova GG', 'Corte Infantil', 'Corte - Franja', 'Coloração Keune Ruivo', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Coloração Keune', 'Esmaltação - Pés', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'Lavar e Secar G', 'Lavar e Secar M', 'Lavar e Secar P', 'MATIZAÇÃO M', 'Barba', 'Manicure e Pedicure - Francesinha', 'Hidratação Wella']"
337,"['Manicure e Pedicure', 'Escova G', '#NOME?', 'Manicure', 'Cabelo e Barba', 'Corte Infantil', 'Coloração Keune', 'Barba', 'Pedicure', 'Nutrição P.H', 'Esmaltação - Mãos', 'Design de Sobrancelha', 'Manutenção Banho em Gel', 'Banho em Gel', 'Manicure e Pedicure - Francesinha', 'Corte FEMININO', 'Esmaltação - Pés', 'Nutrição KEUNE YOU G', 'Lavar e Secar P', 'Nutrição KEUNE YOU P', 'Unha Artística/Decorada', 'Nutrição KEUNE YOU M', 'Penteado', 'Manutenção volume brasileiro', 'Manutenção Soft Gel', 'Unha de Gel - Manutenção', 'Mechas', 'Postiça', 'Pezinho Masculino', 'Pigmentação de Barba', 'Pintura Sobrancelhas - Henna', 'Top Coat em gel', 'Postiça Realista', 'Pure Repair P.H', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Remoção', 'SPA de pés', 'Sem referencia', 'Terapia Capilar com ozonio', 'Terapia Capilar pacote', 'MATIZAÇÃO M', 'Hidratação Wella', 'Lavar e Secar M', 'Lavar e Secar G', 'Aplicação de Coloração do cliente raiz', 'Aplicação de Coloração total do cliente', 'Aplicação de cílios', 'BABYLISS  G', 'BABYLISS  P', 'BABYLISS M', 'Base', 'Cilios 3, 4, 5 D', 'Coloração Keune Ruivo', 'Corte - Franja', 'Corte Masculino', 'Corte Parceria', 'Escova GG', 'Escova M', 'Escova P', 'Escova e Prancha', 'Escova+ PRANCHA  P', 'Esmaltação  - ESPECIAL', 'Hidratação Previa', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Takae G', 'Hidratação Takae GG', 'Hidratação Takae M', 'Hidratação Takae P', 'Alongamento Soft Gel', 'LIXAR PÉS', 'Lavar', 'hidratação Muzza']"
261,"['Corte Masculino', 'Manicure e Pedicure', 'Corte FEMININO', 'Coloração Keune', 'Nutrição KEUNE YOU G', '#NOME?', 'Mechas', 'Pedicure', 'Nutrição P.H', 'Nutrição KEUNE YOU P', 'Nutrição KEUNE YOU M', 'Manutenção volume brasileiro', 'Pezinho Masculino', 'Manutenção Soft Gel', 'Manutenção Banho em Gel', 'Manicure e Pedicure - Francesinha', 'Manicure', 'MATIZAÇÃO M', 'Lavar e Secar P', 'Lavar e Secar M', 'Penteado', 'Pintura Sobrancelhas - Henna', 'Pigmentação de Barba', 'SPA de pés', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Top Coat em gel', 'Terapia Capilar pacote', 'Terapia Capilar com ozonio', 'Sem referencia', 'Remoção', 'Lavar', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pure Repair P.H', 'Postiça Realista', 'Postiça', 'Lavar e Secar G', 'Hidratação Wella', 'LIXAR PÉS', 'Alongamento Soft Gel', 'Corte Parceria', 'Corte Infantil', 'Corte - Franja', 'Coloração Keune Ruivo', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Base', 'Barba', 'Banho em Gel', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Design de Sobrancelha', 'Escova G', 'Escova GG', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Takae P', 'Hidratação Takae M', 'Hidratação Takae GG', 'Hidratação Takae G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Previa', 'Escova M', 'Esmaltação - Pés', 'Esmaltação - Mãos', 'Esmaltação  - ESPECIAL', 'Escova+ PRANCHA  P', 'Escova e Prancha', 'Escova P', 'hidratação Muzza']"
69,"['Corte Infantil', 'Corte Masculino', 'Manicure', 'Lavar e Secar G', 'Corte FEMININO', 'Escova M', 'Manicure e Pedicure', 'Manicure e Pedicure - Francesinha', 'Manutenção Banho em Gel', 'Manutenção Soft Gel', 'Penteado', 'Mechas', 'Nutrição KEUNE YOU G', 'Nutrição KEUNE YOU M', 'Nutrição KEUNE YOU P', 'Nutrição P.H', 'MATIZAÇÃO M', 'Lavar e Secar P', 'Lavar e Secar M', 'Pedicure', 'Manutenção volume brasileiro', '#NOME?', 'Pezinho Masculino', 'Lavar', 'Unha de Gel - Manutenção', 'Unha Artística/Decorada', 'Top Coat em gel', 'Terapia Capilar pacote', 'Terapia Capilar com ozonio', 'Sem referencia', 'SPA de pés', 'Remoção', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR M', 'Reconstrução JOICO K-PAK,OLORCHE OU CPR G', 'Reconstrução JOICO K-PAK, OLORCHE  OU CPR P', 'Pure Repair P.H', 'Postiça Realista', 'Postiça', 'Pintura Sobrancelhas - Henna', 'Pigmentação de Barba', 'Hidratação Wella', 'LIXAR PÉS', 'Barba', 'Corte - Franja', 'Coloração Keune Ruivo', 'Coloração Keune', 'Cilios 3, 4, 5 D', 'Cabelo e Barba', 'Base', 'Banho em Gel', 'Design de Sobrancelha', 'BABYLISS M', 'BABYLISS  P', 'BABYLISS  G', 'Aplicação de cílios', 'Aplicação de Coloração total do cliente', 'Aplicação de Coloração do cliente raiz', 'Corte Parceria', 'Escova G', 'Alongamento Soft Gel', 'Hidratação Senscience, Olorche, Keune, Joico G', 'Hidratação Takae P', 'Hidratação Takae M', 'Hidratação Takae GG', 'Hidratação Takae G', 'Hidratação Senscience, Orloche, Keune, Joico M', 'Hidratação Senscience, Olorche, Keune, Joico P', 'Hidratação Previa', 'Escova GG', 'Esmaltação - Pés', 'Esmaltação - Mãos', 'Esmaltação  - ESPECIAL', 'Escova+ PRANCHA  P', 'Escova e Prancha', 'Escova P', 'hidratação Muzza']"
