Data;Hora;Profissional;Categoria Serviço;Serviço;Cliente;Sexo;Valor;Fechamento Conta;Status
29/08/2023;12:00;Profissional 5;Cuidados com Cabelo;Hidratação Senscience, Olorche, Keune, Joico P;Cliente 62;Feminino;145;Fechada;Finalizado
29/08/2023;12:00;Profissional 6;Mãos e Pés;Pedicure;Cliente 62;Feminino;22,5;Fechada;Finalizado
29/08/2023;12:00;Profissional 4;Mãos e Pés;Manicure;Cliente 62;Feminino;22,5;Fechada;Finalizado
29/08/2023;13:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 284;Masculino;40;Fechada;Finalizado
29/08/2023;13:00;Profissional 2;Cuidados com Cabelo;Aplicação de Coloração do cliente raiz;Cliente 1;Feminino;90;Fechada;Finalizado
29/08/2023;13:00;Profissional 2;Cuidados com Cabelo;Null;Cliente 1;Feminino;35;Fechada;Finalizado
29/08/2023;13:00;Profissional 5;Cuidados com Cabelo;Escova G;Cliente 1;Feminino;65;Fechada;Finalizado
29/08/2023;13:00;Profissional 6;Mãos e Pés;Manicure;Cliente 7;Feminino;22,5;Fechada;Finalizado
29/08/2023;13:00;Profissional 4;Mãos e Pés;Pedicure;Cliente 7;Feminino;22,5;Fechada;Finalizado
29/08/2023;15:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 285;Masculino;40;Fechada;Finalizado
29/08/2023;16:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 176;Masculino;65;Fechada;Finalizado
29/08/2023;16:00;Profissional 7;Cabelo e Barba;Pigmentação de Barba;Cliente 176;Masculino;20;Fechada;Finalizado
29/08/2023;18:30;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 227;Masculino;40;Fechada;Finalizado
30/08/2023;11:30;Profissional 5;Cuidados com Cabelo;Escova G;Cliente 25;Feminino;65;Fechada;Finalizado
30/08/2023;11:30;Profissional 6;Mãos e Pés;Manicure;Cliente 25;Feminino;22,5;Fechada;Finalizado
30/08/2023;11:30;Profissional 4;Mãos e Pés;Pedicure;Cliente 25;Feminino;22,5;Fechada;Finalizado
30/08/2023;13:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 164;Masculino;65;Fechada;Finalizado
30/08/2023;17:00;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 231;Masculino;40;Fechada;Finalizado
30/08/2023;17:30;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 286;Masculino;40;Fechada;Finalizado
30/08/2023;18:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 232;Masculino;65;Fechada;Finalizado
31/08/2023;09:00;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 214;Masculino;40;Fechada;Finalizado
31/08/2023;09:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 33;Feminino;45;Fechada;Finalizado
31/08/2023;09:00;Profissional 5;Cuidados com Cabelo;Escova G;Cliente 33;Feminino;65;Fechada;Finalizado
31/08/2023;09:00;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 217;Feminino;45;Fechada;Finalizado
31/08/2023;09:30;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 215;Masculino;40;Fechada;Finalizado
31/08/2023;10:00;Profissional 2;Cuidados com Cabelo;Coloração Keune;Cliente 83;Feminino;165;Fechada;Finalizado
31/08/2023;10:00;Profissional 2;Cuidados com Cabelo;Hidratação Senscience, Olorche, Keune, Joico P;Cliente 83;Feminino;131;Fechada;Finalizado
31/08/2023;10:00;Profissional 6;Mãos e Pés;Pedicure;Cliente 83;Feminino;22,5;Fechada;Finalizado
31/08/2023;10:00;Profissional 4;Mãos e Pés;Manicure;Cliente 83;Feminino;22,5;Fechada;Finalizado
31/08/2023;11:00;Profissional 5;Cuidados com Cabelo;Escova G;Cliente 1;Feminino;65;Fechada;Finalizado
31/08/2023;11:00;Profissional 5;Cuidados com Cabelo;Null;Cliente 1;Feminino;35;Fechada;Finalizado
31/08/2023;11:00;Profissional 6;Mãos e Pés;Manicure;Cliente 1;Feminino;27;Fechada;Finalizado
31/08/2023;14:00;Profissional 2;Cuidados com Cabelo;Escova M;Cliente 20;Feminino;55;Fechada;Finalizado
31/08/2023;14:00;Profissional 2;Cuidados com Cabelo;Null;Cliente 20;Feminino;35;Fechada;Finalizado
31/08/2023;14:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 20;Feminino;45;Fechada;Finalizado
31/08/2023;15:30;Profissional 5;Cuidados com Cabelo;Escova G;Cliente 115;Feminino;65;Fechada;Finalizado
31/08/2023;15:30;Profissional 5;Cuidados com Cabelo;Null;Cliente 115;Feminino;30;Fechada;Finalizado
31/08/2023;15:30;Profissional 5;Cuidados com Cabelo;Coloração Keune;Cliente 115;Feminino;155;Fechada;Finalizado
31/08/2023;16:00;Profissional 4;Mãos e Pés;Manicure;Cliente 6;Feminino;27;Fechada;Finalizado
31/08/2023;17:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 139;Masculino;65;Fechada;Finalizado
31/08/2023;17:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 139;Masculino;65;Aberta;Cancelado
31/08/2023;18:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 287;Masculino;65;Fechada;Finalizado
01/09/2023;09:00;Profissional 7;Cabelo e Barba;Barba;Cliente 271;Masculino;30;Fechada;Finalizado
01/09/2023;09:30;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 239;Masculino;65;Fechada;Finalizado
01/09/2023;09:30;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 288;Feminino;45;Fechada;Finalizado
01/09/2023;10:00;Profissional 2;Cuidados com Cabelo;Coloração Keune;Cliente 39;Feminino;175;Fechada;Finalizado
01/09/2023;10:00;Profissional 2;Cuidados com Cabelo;Hidratação Senscience, Olorche, Keune, Joico P;Cliente 39;Feminino;165;Fechada;Finalizado
01/09/2023;10:00;Profissional 4;Mãos e Pés;Manicure;Cliente 39;Feminino;27;Fechada;Finalizado
01/09/2023;10:30;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 23;Feminino;120;Fechada;Finalizado
01/09/2023;10:30;Profissional 3;Cuidados com Cabelo;Escova P;Cliente 23;Feminino;45;Fechada;Finalizado
01/09/2023;10:30;Profissional 6;Mãos e Pés;Pedicure;Cliente 23;Feminino;27;Fechada;Finalizado
01/09/2023;11:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 36;Feminino;45;Fechada;Finalizado
01/09/2023;12:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 45;Feminino;45;Fechada;Finalizado
01/09/2023;12:30;Profissional 2;Cuidados com Cabelo;Escova G;Cliente 2;Feminino;65;Fechada;Finalizado
01/09/2023;13:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 188;Masculino;65;Fechada;Finalizado
01/09/2023;14:00;Profissional 7;Cabelo e Barba;Barba;Cliente 138;Masculino;30;Fechada;Finalizado
01/09/2023;14:00;Profissional 4;Mãos e Pés;Pedicure;Cliente 38;Feminino;22,5;Fechada;Finalizado
01/09/2023;14:00;Profissional 6;Mãos e Pés;Manicure;Cliente 38;Feminino;22,5;Fechada;Finalizado
01/09/2023;15:00;Profissional 2;Cuidados com Cabelo;Terapia Capilar pacote;Cliente 86;Feminino;157;Fechada;Finalizado
01/09/2023;15:00;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 86;Feminino;45;Fechada;Finalizado
01/09/2023;16:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 289;Masculino;40;Fechada;Finalizado
01/09/2023;16:00;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 19;Feminino;120;Fechada;Finalizado
01/09/2023;16:00;Profissional 5;Cuidados com Cabelo;Hidratação Senscience, Olorche, Keune, Joico P;Cliente 19;Feminino;130;Fechada;Finalizado
01/09/2023;16:30;Profissional 7;Cabelo e Barba;Corte Parceria;Cliente 180;Masculino;40;Fechada;Finalizado
01/09/2023;17:00;Profissional 7;Cabelo e Barba;Pezinho Masculino;Cliente 172;Masculino;20;Fechada;Finalizado
01/09/2023;18:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 181;Masculino;65;Fechada;Finalizado
01/09/2023;19:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 223;Masculino;40;Fechada;Finalizado
01/09/2023;19:30;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 230;Masculino;40;Fechada;Finalizado
02/09/2023;08:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 150;Masculino;65;Fechada;Finalizado
02/09/2023;09:00;Profissional 3;Cuidados com Cabelo;Coloração Keune;Cliente 21;Feminino;200;Fechada;Finalizado
02/09/2023;09:00;Profissional 5;Cuidados com Cabelo;Hidratação Senscience, Orloche, Keune, Joico M;Cliente 21;Feminino;150;Fechada;Finalizado
02/09/2023;09:00;Profissional 4;Mãos e Pés;Pedicure;Cliente 21;Feminino;27;Fechada;Finalizado
02/09/2023;09:00;Profissional 2;Cuidados com Cabelo;Hidratação Senscience, Orloche, Keune, Joico M;Cliente 113;Feminino;175;Fechada;Finalizado
02/09/2023;09:00;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 113;Feminino;45;Fechada;Finalizado
02/09/2023;09:30;Profissional 2;Cuidados com Cabelo;Escova M;Cliente 4;Feminino;55;Fechada;Finalizado
02/09/2023;10:30;Profissional 4;Mãos e Pés;Manicure;Cliente 95;Feminino;27;Fechada;Finalizado
02/09/2023;11:00;Profissional 2;Cuidados com Cabelo;Hidratação Senscience, Olorche, Keune, Joico G;Cliente 30;Feminino;140;Fechada;Finalizado
02/09/2023;11:00;Profissional 6;Mãos e Pés;Esmaltação - Mãos;Cliente 30;Feminino;15;Fechada;Finalizado
02/09/2023;11:00;Profissional 7;Cabelo e Barba;Pezinho Masculino;Cliente 184;Masculino;20;Fechada;Finalizado
02/09/2023;12:00;Profissional 6;Mãos e Pés;Manicure;Cliente 9;Feminino;27;Fechada;Finalizado
02/09/2023;12:00;Profissional 4;Mãos e Pés;Pedicure;Cliente 9;Feminino;27;Fechada;Finalizado
02/09/2023;12:30;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 290;Masculino;65;Fechada;Finalizado
02/09/2023;15:00;Profissional 4;Mãos e Pés;Manicure;Cliente 27;Feminino;22,5;Fechada;Finalizado
02/09/2023;15:00;Profissional 4;Mãos e Pés;Esmaltação  - ESPECIAL;Cliente 27;Feminino;2,5;Fechada;Finalizado
02/09/2023;15:00;Profissional 6;Mãos e Pés;Pedicure;Cliente 27;Feminino;22,5;Fechada;Finalizado
02/09/2023;16:00;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 115;Feminino;120;Fechada;Finalizado
04/09/2023;09:30;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 158;Masculino;40;Fechada;Finalizado
05/09/2023;09:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 44;Feminino;45;Fechada;Finalizado
05/09/2023;09:30;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 167;Masculino;65;Fechada;Finalizado
05/09/2023;11:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 291;Masculino;40;Fechada;Finalizado
05/09/2023;13:00;Profissional 2;Cuidados com Cabelo;Escova P;Cliente 23;Feminino;45;Fechada;Finalizado
05/09/2023;13:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 203;Masculino;40;Fechada;Finalizado
05/09/2023;13:30;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 197;Masculino;65;Fechada;Finalizado
05/09/2023;15:00;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 240;Masculino;40;Fechada;Finalizado
05/09/2023;15:00;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 8;Feminino;120;Fechada;Finalizado
05/09/2023;15:30;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 241;Masculino;40;Fechada;Finalizado
05/09/2023;16:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 292;Masculino;40;Fechada;Finalizado
05/09/2023;17:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 135;Masculino;65;Fechada;Finalizado
06/09/2023;08:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 224;Masculino;40;Aberta;Confirmado
06/09/2023;08:30;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 173;Masculino;65;Fechada;Finalizado
06/09/2023;10:00;Profissional 2;Cuidados com Cabelo;Coloração Keune;Cliente 54;Feminino;175;Fechada;Finalizado
06/09/2023;10:00;Profissional 2;Cuidados com Cabelo;Nutrição P.H;Cliente 54;Feminino;185;Fechada;Finalizado
06/09/2023;10:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 54;Feminino;45;Fechada;Finalizado
06/09/2023;11:00;Profissional 3;Cuidados com Cabelo;Coloração Keune;Cliente 31;Feminino;0;Fechada;Finalizado
06/09/2023;11:00;Profissional 3;Cuidados com Cabelo;Hidratação Senscience, Olorche, Keune, Joico P;Cliente 31;Feminino;145;Fechada;Finalizado
06/09/2023;11:00;Profissional 6;Mãos e Pés;Manicure;Cliente 31;Feminino;27;Fechada;Finalizado
06/09/2023;11:30;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 249;Masculino;65;Fechada;Finalizado
06/09/2023;12:30;Profissional 2;Cuidados com Cabelo;Hidratação Wella;Cliente 115;Feminino;100;Fechada;Finalizado
06/09/2023;12:30;Profissional 6;Mãos e Pés;Pedicure;Cliente 115;Feminino;27;Fechada;Finalizado
06/09/2023;13:30;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 40;Feminino;120;Fechada;Finalizado
06/09/2023;13:30;Profissional 3;Sobrancelha;Design de Sobrancelha;Cliente 40;Feminino;50;Fechada;Finalizado
06/09/2023;14:30;Profissional 2;Cuidados com Cabelo;Escova M;Cliente 66;Feminino;55;Fechada;Finalizado
06/09/2023;14:30;Profissional 3;Cuidados com Cabelo;Corte - Franja;Cliente 66;Feminino;40;Fechada;Finalizado
06/09/2023;14:30;Profissional 6;Mãos e Pés;Manicure;Cliente 66;Feminino;22,5;Fechada;Finalizado
06/09/2023;14:30;Profissional 4;Mãos e Pés;Pedicure;Cliente 66;Feminino;22,5;Fechada;Finalizado
06/09/2023;14:30;Profissional 4;Mãos e Pés;Esmaltação - Mãos;Cliente 66;Feminino;15;Fechada;Finalizado
06/09/2023;15:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 293;Masculino;40;Fechada;Finalizado
06/09/2023;15:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 45;Feminino;45;Aberta;Cancelado
06/09/2023;15:30;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 139;Masculino;65;Fechada;Finalizado
06/09/2023;15:30;Profissional 2;Cuidados com Cabelo;Coloração Keune;Cliente 294;Feminino;165;Fechada;Finalizado
06/09/2023;15:30;Profissional 2;Cuidados com Cabelo;Hidratação Wella;Cliente 294;Feminino;100;Fechada;Finalizado
06/09/2023;15:30;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 294;Feminino;45;Fechada;Finalizado
06/09/2023;17:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 295;Masculino;40;Fechada;Finalizado
06/09/2023;17:00;Profissional 2;Cuidados com Cabelo;Escova M;Cliente 20;Feminino;55;Fechada;Finalizado
06/09/2023;17:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 20;Feminino;45;Fechada;Finalizado
06/09/2023;18:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 178;Masculino;40;Fechada;Finalizado
08/09/2023;08:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 296;Masculino;40;Fechada;Finalizado
08/09/2023;08:30;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 297;Masculino;40;Fechada;Finalizado
08/09/2023;09:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 183;Masculino;40;Fechada;Finalizado
08/09/2023;10:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 204;Masculino;40;Fechada;Finalizado
08/09/2023;11:00;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 45;Feminino;45;Fechada;Finalizado
08/09/2023;11:00;Profissional 7;Cabelo e Barba;Barba;Cliente 172;Masculino;30;Fechada;Finalizado
08/09/2023;11:00;Profissional 2;Cuidados com Cabelo;Nutrição KEUNE YOU G;Cliente 298;Feminino;215;Fechada;Finalizado
08/09/2023;11:00;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 298;Feminino;45;Fechada;Finalizado
08/09/2023;11:00;Profissional 3;Cuidados com Cabelo;Mechas;Cliente 299;Feminino;225;Fechada;Finalizado
08/09/2023;11:00;Profissional 2;Cuidados com Cabelo;Mechas;Cliente 299;Feminino;200;Fechada;Finalizado
08/09/2023;11:00;Profissional 3;Cuidados com Cabelo;Corte FEMININO;Cliente 299;Feminino;120;Fechada;Finalizado
08/09/2023;11:30;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 207;Masculino;65;Fechada;Finalizado
08/09/2023;13:30;Profissional 2;Cuidados com Cabelo;Null;Cliente 42;Feminino;60;Fechada;Finalizado
08/09/2023;13:30;Profissional 2;Cuidados com Cabelo;Nutrição KEUNE YOU M;Cliente 42;Feminino;165;Fechada;Finalizado
08/09/2023;13:30;Profissional 3;Sobrancelha;Design de Sobrancelha;Cliente 42;Feminino;50;Fechada;Finalizado
08/09/2023;13:30;Profissional 4;Mãos e Pés;Esmaltação - Pés;Cliente 42;Feminino;15;Fechada;Finalizado
08/09/2023;13:30;Profissional 4;Mãos e Pés;Esmaltação - Mãos;Cliente 42;Feminino;15;Fechada;Finalizado
08/09/2023;15:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 228;Masculino;40;Fechada;Finalizado
08/09/2023;15:30;Profissional 7;Cabelo e Barba;Corte Infantil;Cliente 170;Masculino;40;Fechada;Finalizado
08/09/2023;18:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 145;Masculino;65;Fechada;Finalizado
08/09/2023;19:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 192;Masculino;40;Fechada;Finalizado
09/09/2023;09:30;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 300;Feminino;45;Fechada;Finalizado
09/09/2023;09:30;Profissional 6;Mãos e Pés;Esmaltação  - ESPECIAL;Cliente 300;Feminino;2,5;Fechada;Finalizado
09/09/2023;10:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 301;Masculino;40;Fechada;Finalizado
09/09/2023;10:00;Profissional 4;Mãos e Pés;Manicure;Cliente 115;Feminino;27;Fechada;Finalizado
09/09/2023;10:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 95;Feminino;45;Aberta;Cancelado
09/09/2023;10:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 302;Masculino;40;Fechada;Finalizado
09/09/2023;11:00;Profissional 4;Mãos e Pés;Esmaltação - Mãos;Cliente 303;Feminino;15;Fechada;Finalizado
09/09/2023;12:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 147;Masculino;65;Fechada;Finalizado
09/09/2023;12:30;Profissional 6;Manicure;Manutenção Banho em Gel;Cliente 74;Feminino;90;Fechada;Finalizado
09/09/2023;12:30;Profissional 6;Mãos e Pés;Esmaltação  - ESPECIAL;Cliente 74;Feminino;20;Fechada;Finalizado
09/09/2023;14:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 146;Masculino;40;Fechada;Finalizado
09/09/2023;14:00;Profissional 3;Cuidados com Cabelo;Nutrição KEUNE YOU P;Cliente 304;Feminino;150;Fechada;Finalizado
09/09/2023;14:00;Profissional 4;Mãos e Pés;Manicure;Cliente 304;Feminino;27;Fechada;Finalizado
09/09/2023;15:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 305;Masculino;40;Fechada;Finalizado
09/09/2023;15:30;Profissional 3;Cuidados com Cabelo;hidratação Muzza;Cliente 303;Feminino;65;Fechada;Finalizado
09/09/2023;15:30;Profissional 4;Mãos e Pés;Esmaltação - Mãos;Cliente 303;Feminino;15;Fechada;Finalizado
09/09/2023;17:30;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 253;Masculino;65;Fechada;Finalizado
11/09/2023;16:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 143;Masculino;65;Fechada;Finalizado
11/09/2023;19:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 182;Masculino;40;Fechada;Finalizado
11/09/2023;19:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 201;Masculino;40;Fechada;Finalizado
12/09/2023;10:30;Profissional 4;Mãos e Pés;Manicure;Cliente 128;Feminino;27;Fechada;Finalizado
12/09/2023;10:30;Profissional 6;Mãos e Pés;Manicure;Cliente 117;Feminino;27;Fechada;Finalizado
12/09/2023;10:30;Profissional 2;Cuidados com Cabelo;Escova P;Cliente 23;Feminino;45;Fechada;Finalizado
12/09/2023;12:00;Profissional 6;Mãos e Pés;Pedicure;Cliente 104;Feminino;27;Fechada;Finalizado
12/09/2023;12:30;Profissional 4;Mãos e Pés;Manicure;Cliente 299;Feminino;27;Fechada;Finalizado
12/09/2023;12:30;Profissional 4;Mãos e Pés;Esmaltação - Pés;Cliente 299;Feminino;15;Fechada;Finalizado
12/09/2023;12:30;Profissional 4;Mãos e Pés;Manicure e Pedicure - Francesinha;Cliente 299;Feminino;7;Fechada;Finalizado
12/09/2023;12:30;Profissional 3;Cuidados com Cabelo;Escova M;Cliente 299;Feminino;55;Fechada;Finalizado
12/09/2023;14:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 139;Masculino;65;Fechada;Finalizado
12/09/2023;14:00;Profissional 6;Mãos e Pés;Manicure;Cliente 7;Feminino;22,5;Fechada;Finalizado
12/09/2023;14:00;Profissional 4;Mãos e Pés;Pedicure;Cliente 7;Feminino;22,5;Fechada;Finalizado
12/09/2023;19:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 306;Masculino;40;Fechada;Finalizado
13/09/2023;08:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 151;Masculino;40;Fechada;Finalizado
13/09/2023;10:00;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 273;Feminino;45;Fechada;Finalizado
13/09/2023;11:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 20;Feminino;45;Fechada;Finalizado
13/09/2023;11:30;Profissional 2;Cuidados com Cabelo;Escova M;Cliente 20;Feminino;55;Fechada;Finalizado
13/09/2023;11:30;Profissional 2;Cuidados com Cabelo;Null;Cliente 20;Feminino;35;Fechada;Finalizado
13/09/2023;13:00;Profissional 6;Mãos e Pés;Manicure e Pedicure;Cliente 62;Feminino;45;Fechada;Finalizado
13/09/2023;13:00;Profissional 3;Cuidados com Cabelo;Hidratação Wella;Cliente 62;Feminino;85;Fechada;Finalizado
13/09/2023;13:30;Profissional 2;Cuidados com Cabelo;Hidratação Wella;Cliente 17;Feminino;85;Fechada;Finalizado
13/09/2023;13:30;Profissional 2;Cuidados com Cabelo;Null;Cliente 17;Feminino;60;Fechada;Finalizado
13/09/2023;13:30;Profissional 4;Mãos e Pés;Manicure e Pedicure;Cliente 17;Feminino;45;Fechada;Finalizado
13/09/2023;15:30;Profissional 7;Cabelo e Barba;Barba;Cliente 172;Masculino;30;Fechada;Finalizado
13/09/2023;15:30;Profissional 2;Cuidados com Cabelo;Hidratação Wella;Cliente 307;Feminino;85;Fechada;Finalizado
13/09/2023;15:30;Profissional 6;Mãos e Pés;Manicure;Cliente 307;Feminino;22,5;Fechada;Finalizado
13/09/2023;15:30;Profissional 6;Mãos e Pés;Top Coat em gel;Cliente 307;Feminino;2,5;Fechada;Finalizado
13/09/2023;15:30;Profissional 4;Mãos e Pés;Pedicure;Cliente 307;Feminino;22,5;Fechada;Finalizado
13/09/2023;17:00;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 178;Masculino;40;Fechada;Finalizado
13/09/2023;17:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 144;Masculino;40;Fechada;Finalizado
13/09/2023;18:00;Profissional 7;Cabelo e Barba;Cabelo e Barba;Cliente 287;Masculino;65;Fechada;Finalizado
13/09/2023;19:30;Profissional 7;Cabelo e Barba;Corte Masculino;Cliente 184;Masculino;40;Fechada;Finalizado
